no,rateContent,package,quality,price,service,logistics,other,sentiment,brand
1407,????????????????????,0,1,0,0,0,0,0,gr-1
1408,??????????????????????????????????,0,1,0,0,0,0,0,gr-1
1409,????????????????????????,0,1,0,0,0,0,0,gr-1
1410,??????????????????,0,1,0,0,0,0,0,gr-1
1411,????????.??????????,0,0,0,0,0,0,0,gr-1
1412,??????????????????????,0,1,0,0,0,0,0,gr-1
1413,??????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1414,??????????????????????????????????????????????????????????????????????????????3??????????????4??????????????????????????????????,0,1,0,0,0,0,0,gr-1
1415,??????????????,0,0,0,0,0,0,0,gr-1
1416,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1417,????????????????,0,1,0,0,0,0,1,gr-1
1418,????????????????????????????,0,1,0,0,0,0,0,gr-1
1419,????????????,0,1,0,0,0,0,0,gr-1
1420,????,0,0,0,0,0,0,0,gr-1
1421,????????????????????,0,1,0,0,0,0,0,gr-1
1422,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1423,????????????????????????????,0,1,0,0,0,0,0,gr-1
1424,60??????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,1,gr-1
1425,??????????????????,0,1,0,0,0,0,0,gr-1
1426,????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1427,??????????,0,0,0,0,0,0,0,gr-1
1428,??????????????????????????,0,1,0,0,1,0,0,gr-1
1429,????????????????,0,1,1,0,0,0,0,gr-1
1430,??????????????????????????????????????????????,0,0,0,1,1,0,0,gr-1
1431,????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1432,????????????????????????????????????????????????????????????????????,0,0,1,1,0,0,0,gr-1
1433,????????????????????????,0,1,0,0,0,0,0,gr-1
1434,????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1435,??????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1436,????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1437,??????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1438,????????????????,0,1,0,0,0,0,0,gr-1
1439,????????????????????????????????????????????????????????????????????????????????????5????,0,1,0,0,0,0,0,gr-1
1440,????????????????,0,1,0,0,0,0,0,gr-1
1441,????????????????????????????????~,0,1,0,0,0,0,0,gr-1
1442,????????????????,0,1,0,0,0,0,0,gr-1
1443,??????????????????????????,0,1,0,0,0,0,0,gr-1
1444,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1445,??????????????????,0,1,0,0,0,0,0,gr-1
1446,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1447,??????????????????????????????????????????????????????????????????????&hellip;&hellip;,0,1,0,0,0,0,0,gr-1
1448,??????????????,0,1,0,0,0,0,0,gr-1
1449,????????????????????????,0,1,0,0,0,0,0,gr-1
1450,??????????????????????,0,1,0,0,0,0,0,gr-1
1451,??????????????????????,0,1,0,0,0,0,0,gr-1
1452,??????????????????,0,1,0,0,0,0,0,gr-1
1453,????????????????????,1,0,0,0,1,0,1,gr-1
1454,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1455,????????????????????????????????????????????????????????????????????????????????????????????????????????50??????,0,1,0,0,0,0,1,gr-1
1456,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1457,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1458,????????????????????????????????????????????????????????????????????????,0,0,1,0,0,0,0,gr-1
1459,??????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1460,??????????????,0,1,0,0,0,0,0,gr-1
1461,????????????????????????????,0,1,0,0,0,0,0,gr-1
1462,??????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1463,??????????????????????????????,0,0,1,0,0,0,0,gr-1
1464,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1465,??????????????????????,0,1,0,0,0,0,0,gr-1
1466,????????????,0,1,0,0,0,0,0,gr-1
1467,????????`?c,0,1,0,0,0,0,1,gr-1
1468,??????????????????????????????????,0,1,0,0,0,0,1,gr-1
1469,????????????????????????,0,0,0,0,0,0,0,gr-1
1470,????????????,0,1,0,0,0,0,0,gr-1
1471,??????????????????????,0,1,0,0,0,0,0,gr-1
1472,????????????,0,1,0,0,0,0,0,gr-1
1473,??????????????????????????????,0,0,1,0,0,0,1,gr-1
1474,????????????????????,0,1,0,0,0,0,0,gr-1
1475,????????????????????,0,1,0,0,0,0,0,gr-1
1476,????????????????????,0,0,0,0,0,1,0,gr-1
1477,??????????????????????????????????????????,0,1,0,1,1,0,0,gr-1
1478,????????,0,1,0,0,0,0,0,gr-1
1479,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1480,????,0,0,0,0,0,0,1,gr-1
1481,????????????????????,0,1,0,0,0,0,0,gr-1
1482,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1483,????????????????????????????????,0,0,0,0,0,1,1,gr-1
1484,????????????????????????????,0,1,0,0,1,0,0,gr-1
1485,??????????????????2??3????????,0,1,0,0,0,0,0,gr-1
1486,????????.??????,0,1,0,0,0,0,0,gr-1
1487,????????????????,0,1,0,0,0,0,0,gr-1
1488,??????????????????????????????????,0,1,0,0,0,0,0,gr-1
1489,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1490,??????!????????????????????????????????????????????????!,0,1,0,0,0,0,1,gr-1
1491,??????????????,0,1,0,0,0,0,0,gr-1
1492,??????????????????????????????????,0,1,0,0,0,0,0,gr-1
1493,??????????????????,0,1,0,0,0,0,0,gr-1
1494,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1495,????,0,1,0,0,0,0,0,gr-1
1496,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1497,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1498,??????,0,0,0,0,1,0,0,gr-1
1499,??????????????????????????????8??????????,0,1,0,0,0,0,0,gr-1
1500,??????????????????????????,0,1,0,0,0,0,0,gr-1
1501,??????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1502,??????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1503,??????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1504,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1505,????????????????5????????????????,0,1,0,0,0,0,0,gr-1
1506,????????????????????????????,1,0,0,0,0,0,0,gr-1
1507,????????????????????????????????????????????,1,0,0,0,1,0,0,gr-1
1508,??????????????????????,0,1,0,0,0,0,1,gr-1
1509,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,1,gr-1
1510,????????????????????????,1,0,0,0,0,0,0,gr-1
1511,??????????????,0,0,0,0,0,0,0,gr-1
1512,??????????????????????????????????,0,1,1,0,0,0,0,gr-1
1513,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1514,??????????????,0,0,0,0,0,0,0,gr-1
1515,??????????????????????????????????????????????????,1,0,0,0,0,0,1,gr-1
1516,????????????????????????????????????????????????????????,1,1,0,0,0,0,1,gr-1
1517,????????????????????????????????????????????,0,0,0,1,1,0,0,gr-1
1518,????????????????????,0,1,0,0,0,0,0,gr-1
1519,????????????????????????????????,0,1,0,0,1,0,0,gr-1
1520,????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1521,??????????????????????????????????,0,1,0,0,0,0,0,gr-1
1522,??????????????????,0,1,0,0,0,0,0,gr-1
1523,??????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1524,????,0,1,0,0,0,0,0,gr-1
1525,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1526,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1527,????????????????????????,0,1,0,0,0,0,0,gr-1
1528,????????????????????????????????????????????????????,0,1,1,0,0,0,1,gr-1
1529,????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1530,????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1531,??????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1532,????????????????,0,1,0,0,0,0,0,gr-1
1533,????????????????,0,1,0,0,0,0,0,gr-1
1534,??????????????,0,1,0,0,0,0,0,gr-1
1535,??????????????????????????,0,0,0,0,1,0,0,gr-1
1536,????????????????????????????????,1,0,0,0,1,0,0,gr-1
1537,????????????????????????,0,1,0,0,0,0,0,gr-1
1538,????????????????????????????,0,1,0,0,0,0,1,gr-1
1539,??????????????????,0,1,0,0,0,0,0,gr-1
1540,??????????????????????,0,1,0,0,0,0,0,gr-1
1541,????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1542,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1543,????????????????????,0,1,0,0,0,0,1,gr-1
1544,??????????????????????????????????????????????????????????????????,0,1,0,1,1,0,0,gr-1
1545,??????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,1,0,0,0,1,gr-1
1546,??????????????????????????????????????????????????&rsquo;,0,1,0,0,0,0,0,gr-1
1547,????????????????????????????????????????,0,1,0,0,1,0,0,gr-1
1548,????????????????,0,1,0,0,0,0,0,gr-1
1549,????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1550,??????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1551,????????????????????????????????,0,1,0,0,0,0,1,gr-1
1552,????????????????????????????,0,0,0,0,1,0,0,gr-1
1553,????????????????????????,0,1,0,0,0,0,0,gr-1
1554,????????????????????????????????????????????????????,0,1,1,0,0,0,1,gr-1
1555,????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1556,????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1557,??????????????????????????????????????????????????,0,1,1,0,0,0,1,gr-1
1558,????????????????,0,1,0,0,0,0,0,gr-1
1559,??????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1560,????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1561,??????????????,0,1,0,0,0,0,0,gr-1
1562,??????????????????????,0,1,0,0,0,0,0,gr-1
1563,????,0,1,0,0,0,0,0,gr-1
1564,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,gr-1
1565,????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,1,gr-1
1566,??????????????,0,1,0,0,0,0,0,gr-1
1567,????????????????????,0,1,0,0,0,0,0,gr-1
1568,????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1569,????????????????????,0,1,0,0,0,0,0,gr-1
1570,????????????????????,0,1,0,0,0,0,0,gr-1
1571,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1572,??????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1573,??????,0,1,0,0,0,0,0,gr-1
1574,????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1575,????????????????????????????????????????????????????????????????????????????,0,1,0,0,1,0,0,gr-1
1576,????????????,0,1,0,0,0,0,1,gr-1
1577,??????????????????,0,1,0,0,0,0,1,gr-1
1578,??????????????????,0,1,0,0,0,0,1,gr-1
1579,????????????????????????????????????????????????????????????????????,1,1,0,1,0,0,0,gr-1
1580,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1581,????????????????????????????,0,1,0,0,0,0,0,gr-1
1582,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1583,????????????????????????????????????,0,1,1,0,0,0,1,gr-1
1584,??????,0,0,0,0,0,0,0,gr-1
1585,????????????????,0,0,0,0,0,0,0,gr-1
1586,"??????ok,??????????????????????????????",0,1,1,0,0,0,1,gr-1
1587,??????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1588,??????,0,1,0,0,0,0,1,gr-1
1589,??????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1590,??????????????,0,1,0,0,0,0,0,gr-1
1591,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1592,????????????,0,1,0,0,0,0,0,gr-1
1593,????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1594,??????????????????,0,0,0,0,0,0,1,gr-1
1595,????????????????????????????????????3????????????????????????50????????????????????????????????,1,0,0,0,1,0,1,gr-1
1596,????????????????????,0,1,0,0,0,0,0,gr-1
1597,????????????????,0,1,0,0,0,0,0,gr-1
1598,????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1599,??????????????,0,1,0,0,0,0,0,gr-1
1600,????????????,0,1,0,0,0,0,1,gr-1
1601,??????????????????,0,1,0,0,0,0,1,gr-1
1602,??????????????????,0,1,0,0,0,0,1,gr-1
1603,????????????????????????????????????????????????????????????????????,1,0,0,1,0,0,0,gr-1
1604,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1605,????????????????????????????,0,1,0,0,0,0,1,gr-1
1606,????????????????????50????????100????????????????????????????????????????????????????,1,1,0,0,0,0,1,gr-1
1607,????,0,1,0,0,0,0,0,gr-1
1608,????????????????,0,1,1,0,0,0,0,gr-1
1609,??????????,0,1,0,0,0,0,0,gr-1
1610,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1611,??????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1612,????????????????????????????,0,1,0,0,0,0,0,gr-1
1613,??????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1614,????,0,1,0,0,0,0,0,gr-1
1615,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1616,????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1617,??????????????????????????????,0,0,0,0,0,0,0,gr-1
1618,????????????????????????????????????????????????,0,0,0,1,0,0,0,gr-1
1619,??????????????????????,0,1,0,0,0,0,0,gr-1
1620,????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,gr-1
1621,????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1622,????????????????,0,1,0,0,0,0,0,gr-1
1623,????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1624,??????????????????,0,1,0,0,0,0,0,gr-1
1625,????????????????????,0,0,0,0,0,0,0,gr-1
1626,????????????????????,0,1,0,0,1,0,0,gr-1
1627,????????,0,0,0,0,0,0,0,gr-1
1628,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1629,??????,0,1,0,0,0,0,0,gr-1
1630,??????????????????????????,0,1,0,0,0,0,0,gr-1
1631,????????????,0,1,0,0,0,0,0,gr-1
1632,??????????????????????????????,1,1,0,0,0,0,1,gr-1
1633,?????]??????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1634,??????????????????,1,0,0,0,0,0,1,gr-1
1635,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1636,??????????????????????,0,1,0,0,0,0,0,gr-1
1637,??????????????????????????????????,0,1,0,0,0,0,0,gr-1
1638,????????????????????????????????????????????????????????????????,1,0,0,0,0,0,0,gr-1
1639,????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1640,????????????????,0,1,0,0,0,0,0,gr-1
1641,??????????????????,0,1,0,0,0,0,0,gr-1
1642,????????????????????,0,1,0,0,0,0,0,gr-1
1643,????????????,0,1,0,0,0,0,0,gr-1
1644,????????,0,1,0,0,0,0,0,gr-1
1645,????????????????????????????????,0,1,0,0,0,0,0,gr-1
1646,????????????,0,0,0,0,0,0,1,gr-1
1647,????????????????????????????,0,1,0,0,0,0,0,gr-1
1648,????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1649,??????????????????????????????????????100????????????,0,1,0,0,0,0,0,gr-1
1650,????????????,0,1,0,0,0,0,0,gr-1
1651,????????????,0,1,0,0,0,0,0,gr-1
1652,??????????????????????????????????(*&cap;_&cap;*),0,1,0,0,0,0,0,gr-1
1653,??????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????,1,0,0,0,0,0,1,gr-1
1654,????????????????????????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1655,??????????????????????????????,0,0,0,0,0,0,0,gr-1
1656,??????????????????????????????,0,1,0,0,0,0,0,gr-1
1657,????????????????????,0,1,0,0,0,0,0,gr-1
1658,??????????????????,0,1,0,0,0,0,0,gr-1
1659,??????????????????,0,1,0,0,0,0,0,gr-1
1660,??????????????????,0,1,0,0,0,0,0,gr-1
1661,????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1662,??????????????????????????????50??60????????????600????,0,1,1,0,0,0,1,gr-1
1663,??????????????????????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1664,??????????????????????????????????????????,0,0,1,0,0,0,1,gr-1
1665,??????????,0,1,0,0,0,0,0,gr-1
1666,????????????????,0,0,0,0,0,0,0,gr-1
1667,??????????????,0,0,0,0,0,1,1,gr-1
1668,??????????????????????????????,0,0,0,0,0,0,0,gr-1
1669,??????????????????????,0,1,0,0,0,0,0,gr-1
1670,????????????????????????????????,0,1,0,0,0,0,0,gr-1
1671,????????????,0,1,0,0,0,0,0,gr-1
1672,??????????????????????????5????????,1,0,0,0,1,0,0,gr-1
1673,????????????????????????????????????????????????????????????????????????,0,1,0,0,0,0,1,gr-1
1674,??????????????????????????????????,0,1,0,0,0,0,0,gr-1
1675,????????????????????????????????????????????????????????????????????????,1,0,0,0,1,0,0,gr-1
1676,????,0,1,0,0,0,0,0,gr-1
1677,??????????????????????,0,1,0,0,0,0,1,gr-1
1678,??????????????????????????,1,1,0,0,0,0,1,gr-1
1679,????????????????????????????????????????,0,1,0,0,0,0,0,gr-1
1680,????????,0,1,0,0,0,0,0,gr-1
